1.93,0.176876898,0.065
1.94,-0.140311016,0.075
1.95,0.146688084,0.095
1.96,0.200783887,0.115
1.97,0.127955355,0.085
1.98,-0.041219361,0.06
1.99,0.219905514,0.08
2,0.079508844,0.125
2.01,0.036130967,0.16
2.02,0.229124743,0.165
2.03,0.015749394,0.17
2.04,0.226077119,0.185
2.05,0.318310329,0.22
2.06,0.145838138,0.225
2.07,0.16962222,0.235
2.08,0.011595345,0.22
2.09,0.129345938,0.23
2.1,0.178299013,0.25
2.11,0.128808053,0.28
2.12,0.324418742,0.27
2.13,0.306295934,0.25
2.14,0.291387304,0.255
2.15,0.349274492,0.245
2.16,0.263316745,0.235
2.17,0.145228405,0.235
2.18,0.417661763,0.25
2.19,0.138443561,0.23
2.2,0.471922692,0.245
2.21,0.13349718,0.23
2.22,0.109258693,0.22
2.23,0.271980071,0.215
2.24,0.132432868,0.18
2.25,0.280031032,0.12
2.26,0.012870903,0.075
2.27,0.355748118,0.065
2.28,0.020198904,0.06
2.29,0.004159468,0.055
2.3,-0.002003334,0.025
2.31,0.054159098,-0.005
2.32,-0.135902069,-0.04
2.33,-0.024145073,-0.085
2.34,-0.073695043,-0.135
2.35,-0.101054432,-0.145
2.36,-0.039762662,-0.14
2.37,-0.201271345,-0.12
2.38,-0.136994623,-0.12
2.39,-0.166233198,-0.16
2.4,-0.014694914,-0.195
2.41,-0.141332089,-0.2
2.42,-0.238903527,-0.215
2.43,-0.0501053,-0.2
2.44,-0.344615504,-0.2
2.45,-0.161048755,-0.215
2.46,-0.363540796,-0.255
2.47,-0.34999711,-0.27
2.48,-0.104529883,-0.225
2.49,-0.13892055,-0.225
2.5,-0.025116864,-0.24
2.51,-0.302764215,-0.25
2.52,-0.224607174,-0.23
2.53,-0.11560127,-0.19
2.54,-0.046385731,-0.18
2.55,-0.332066824,-0.2
2.56,-0.086123698,-0.21
2.57,-0.236865265,-0.215
2.58,-0.030821872,-0.21
2.59,-0.030992572,-0.21
2.6,-0.285239021,-0.205
2.61,-0.238413646,-0.225
2.62,-0.248807986,-0.23
2.63,-0.210392518,-0.24
2.64,-0.202233823,-0.245
2.65,-0.288382247,-0.23
2.66,-0.199465139,-0.23
2.67,-0.125804073,-0.21
2.68,-0.28122376,-0.2
2.69,-0.134266403,-0.185
2.7,-0.078439102,-0.175
2.71,-0.168167057,-0.175
2.72,-0.156945509,-0.19
2.73,-0.180747348,-0.19
2.74,-0.178433324,-0.19
2.75,-0.189797306,-0.2
2.76,-0.103437581,-0.175
2.77,-0.166913277,-0.13
2.78,-0.282784665,-0.09
2.79,-0.090841977,-0.095
2.8,0.059067397,-0.13
2.81,-0.05944559,-0.17
2.82,-0.166125595,-0.16
2.83,-0.039663498,-0.135
2.84,-0.054799106,-0.1
2.85,-0.181318654,-0.09
2.86,0.048447294,-0.115
2.87,-0.130086841,-0.115
2.88,-0.082975912,-0.08
2.89,-0.130421087,-0.04
2.9,0.071405329,-0.065
2.91,-0.168205742,-0.105
2.92,-0.128643524,-0.12
2.93,-0.032437504,-0.12
2.94,-0.255567895,-0.11
2.95,-0.178898892,-0.105
2.96,-0.123196883,-0.11
2.97,-0.158032279,-0.15
2.98,-0.143101293,-0.155
2.99,0.06471554,-0.16
3,-0.033384014,-0.15
3.01,-0.187265162,-0.165
3.02,-0.182095201,-0.19
3.03,-0.137647586,-0.215
3.04,-0.403258752,-0.27
3.05,-0.220066858,-0.32
3.06,-0.351542839,-0.34
3.07,-0.333563651,-0.32
3.08,-0.351128957,-0.28
3.09,-0.127189625,-0.285
3.1,-0.270636899,-0.31
3.11,-0.314998757,-0.36
3.12,-0.355674427,-0.375
3.13,-0.368777774,-0.34
3.14,-0.521939664,-0.31
3.15,-0.256665249,-0.31
3.16,-0.123854482,-0.305
3.17,-0.225265541,-0.32
3.18,-0.179984758,-0.32
3.19,-0.455984429,-0.35
3.2,-0.586503886,-0.35
3.21,-0.302510186,-0.325
3.22,-0.396673442,-0.3
3.23,-0.446401135,-0.32
3.24,-0.390975682,-0.38
3.25,-0.404235947,-0.395
3.26,-0.382675846,-0.335
3.27,-0.190362017,-0.275
3.28,-0.20681674,-0.26
3.29,-0.11155444,-0.29
3.3,-0.285554614,-0.33
3.31,-0.317163527,-0.335
3.32,-0.191800228,-0.33
3.33,-0.423142477,-0.325
3.34,-0.303517053,-0.27
3.35,-0.121286571,-0.145
3.36,0.066496686,0.045
3.37,0.37702175,0.28
3.38,0.433905363,0.535
3.39,0.992782115,0.83
3.4,1.079609282,1.105
3.41,1.572517529,1.335
3.42,1.506191127,1.5
3.43,1.545000543,1.51
3.44,1.326734152,1.27
3.45,0.828403373,0.865
3.46,0.326598627,0.41
3.47,0.05365145,0
3.48,-0.063288775,-0.255
3.49,-0.407938677,-0.33
3.5,-0.336825134,-0.33
3.51,-0.438912417,-0.315
3.52,-0.262382366,-0.325
3.53,-0.329030643,-0.32
3.54,-0.214195485,-0.27
3.55,-0.540993185,-0.26
3.56,-0.266434337,-0.29
3.57,-0.259225981,-0.335
3.58,-0.349002494,-0.33
3.59,-0.251916372,-0.345
3.6,-0.418871127,-0.35
3.61,-0.278160645,-0.335
3.62,-0.309930098,-0.305
3.63,-0.324378891,-0.3
3.64,-0.325877365,-0.34
3.65,-0.345495561,-0.36
3.66,-0.349021018,-0.37
3.67,-0.566184533,-0.38
3.68,-0.330529276,-0.38
3.69,-0.581502527,-0.37
3.7,-0.372322633,-0.35
3.71,-0.346737845,-0.325
3.72,-0.484298108,-0.305
3.73,-0.17615999,-0.295
3.74,-0.32189536,-0.275
3.75,-0.362727074,-0.305
3.76,-0.641338815,-0.325
3.77,-0.36291973,-0.345
3.78,-0.389977609,-0.335
3.79,-0.418826835,-0.335
3.8,-0.409404822,-0.335
3.81,-0.215385542,-0.36
3.82,-0.439380863,-0.365
3.83,-0.455426008,-0.35
3.84,-0.337715659,-0.38
3.85,-0.357870608,-0.41
3.86,-0.39976076,-0.395
3.87,-0.404001091,-0.385
3.88,-0.421624564,-0.36
3.89,-0.216424098,-0.34
3.9,-0.359587452,-0.345
3.91,-0.302806069,-0.325
3.92,-0.311410344,-0.3
3.93,-0.267489665,-0.295
3.94,-0.300410014,-0.285
3.95,-0.225744758,-0.29
3.96,-0.284319929,-0.295
3.97,-0.274705675,-0.285
3.98,-0.116293326,-0.275
3.99,-0.256068498,0
4,-0.176919531,
4.01,-0.030747154,
4.02,-0.129033464,
4.03,-0.262771492,
4.04,0.00256603,
4.05,-0.12115559,
4.06,-0.199774074,
4.07,-0.283107112,
4.08,-0.078176217,
4.09,-0.288808131,
4.1,-0.129334743,
4.11,-0.215550748,
4.12,-0.270925423,
4.13,-0.193888032,
4.14,-0.17380232,
4.15,-0.036574966,
4.16,-0.251380444,
4.17,-0.189936186,
4.18,-0.137930493,
4.19,-0.225017392,
4.2,-0.169874565,
4.21,-0.165763503,
4.22,0.031048546,
4.23,-0.211505748,
4.24,-0.244701687,
4.25,-0.123446804,
4.26,-0.212815068,
4.27,-0.232752668,
4.28,-0.312716782,
4.29,-0.217495799,
4.3,-0.144651377,
4.31,-0.283255149,
4.32,-0.236936579,
4.33,-0.126503851,
4.34,-0.200661909,
4.35,-0.265729037,
4.36,-0.207409027,
4.37,-0.323137082,
4.38,-0.343618635,
4.39,-0.042248991,
4.4,-0.063928332,
4.41,-0.175824228,
4.42,-0.192279503,
4.43,-0.083266012,
4.44,-0.341773111,
4.45,-0.128537764,
4.46,-0.311162041,
4.47,-0.166462329,
4.48,-0.167004253,
4.49,-0.157790465,
4.5,-0.221529745,
4.51,-0.216947618,
4.52,-0.295662553,
4.53,-0.327468,
4.54,-0.082786608,
4.55,-0.317920915,
4.56,-0.070060502,
4.57,-0.137300615,
4.58,-0.16575704,
4.59,-0.219625359,
4.6,-0.095699359,
4.61,0.059243164,
4.62,-0.118854519,
4.63,0.010901091,
4.64,-0.086998537,
4.65,-0.11349719,
4.66,-0.007654916,
4.67,-0.082307097,
4.68,-0.088480347,
4.69,0.001299669,
4.7,0.185500059,
4.71,-0.015047694,
4.72,0.193370139,
4.73,-0.060834331,
4.74,-0.024844139,
4.75,0.021186413,
4.76,0.001957093,
4.77,0.100940241,
4.78,0.137215373,
4.79,-0.035642881,
4.8,0.137704897,
4.81,0.047263105,
4.82,0.051019355,
4.83,0.040375544,
4.84,-0.04661167,
4.85,-0.107468482,
4.86,-0.024302394,
4.87,-0.008815399,
4.88,0.056335299,
4.89,-0.075030168,
4.9,-0.19409967,
4.91,-0.100648506,
4.92,-0.17308529,
4.93,0.005664586,
4.94,-0.092044555,
4.95,0.047505243,
4.96,-0.010970351,
4.97,-0.19165281,
4.98,-0.055087128,
4.99,-0.123771441,
5,-0.10557785,
5.01,-0.102815355,
5.02,0.041392261,
5.03,0.052206653,
5.04,-0.073344519,
5.05,-0.220394911,
5.06,-0.030181987,
5.07,0.037130344,
5.08,-0.056789714,
5.09,-0.014679747,
5.1,-0.116883406,
5.11,-0.053242551,
5.12,-0.045629259,
5.13,-0.042624287,
5.14,-0.020610153,
5.15,-0.135422516,
5.16,-0.051626488,
5.17,-0.025155232,
5.18,0.132421217,
5.19,0.347759927,
5.2,0.82704619,
5.21,0.969791374,
5.22,1.258597131,
5.23,1.467384751,
5.24,1.796857636,
5.25,1.719785514,
5.26,1.639568329,
5.27,1.399633382,
5.28,0.909853866,
5.29,0.629242544,
5.3,0.256012801,
5.31,0.023208096,
5.32,-0.250666492,
5.33,-0.190923508,
5.34,-0.105976006,
5.35,0.030315594,
5.36,-0.009233264,
5.37,-0.18932973,
5.38,0.009993725,
5.39,-0.121831933,
5.4,-0.153442432,
5.41,0.15957358,
5.42,-0.002752821,
5.43,-0.390200511,
5.44,-0.078855053,
5.45,-0.242284368,
5.46,-0.250597576,
5.47,-0.170917504,
5.48,-0.171832186,
5.49,-0.326823185,
5.5,-0.142954138,
5.51,-0.183213588,
5.52,-0.218815912,
5.53,-0.24786715,
5.54,-0.098661794,
5.55,-0.065995234,
5.56,-0.094951874,
5.57,-0.268113439,
5.58,-0.151934871,
5.59,-0.268863878,
5.6,0.011799149,
5.61,-0.226185129,
5.62,-0.207144268,
5.63,-0.198990611,
5.64,-0.177953395,
5.65,-0.14899361,
5.66,-0.130625549,
5.67,-0.095833949,
5.68,-0.218582849,
5.69,-0.250356822,
5.7,-0.07383323,
5.71,-0.0711497,
5.72,-0.229188396,
5.73,-0.058024083,
5.74,-0.19340561,
5.75,0.033695771,
5.76,-0.220745362,
5.77,-0.077211917,
5.78,0.067195988,
5.79,0.113822653,
5.8,-0.192230262,
5.81,-0.160896488,
5.82,-0.111303405,
5.83,-0.154463491,
5.84,-0.176898877,
5.85,-0.215285815,
5.86,-0.125429667,
5.87,-0.219151802,
5.88,0.075258818,
5.89,0.006397725,
5.9,-0.00824917,
5.91,-0.014819814,
5.92,-0.069768169,
5.93,0.176876898,
5.94,-0.140311016,
5.95,0.146688084,
5.96,0.200783887,
5.97,0.127955355,
5.98,-0.041219361,
5.99,0.219905514,
6,0.079508844,
6.01,0.036130967,
6.02,0.229124743,
6.03,0.015749394,
6.04,0.226077119,
6.05,0.318310329,
6.06,0.145838138,
6.07,0.16962222,
6.08,0.011595345,
6.09,0.129345938,
6.1,0.178299013,
6.11,0.128808053,
6.12,0.324418742,
6.13,0.306295934,
6.14,0.291387304,
6.15,0.349274492,
6.16,0.263316745,
6.17,0.145228405,
6.18,0.417661763,
6.19,0.138443561,
6.2,0.471922692,
6.21,0.13349718,
6.22,0.109258693,
6.23,0.271980071,
6.24,0.132432868,
6.25,0.280031032,
6.26,0.012870903,
6.27,0.355748118,
6.28,0.020198904,
6.29,0.004159468,
6.3,-0.002003334,
6.31,0.054159098,
6.32,-0.135902069,
6.33,-0.024145073,
6.34,-0.073695043,
6.35,-0.101054432,
6.36,-0.039762662,
6.37,-0.201271345,
6.38,-0.136994623,
6.39,-0.166233198,
6.4,-0.014694914,
6.41,-0.141332089,
6.42,-0.238903527,
6.43,-0.0501053,
6.44,-0.344615504,
6.45,-0.161048755,
6.46,-0.363540796,
6.47,-0.34999711,
6.48,-0.104529883,
6.49,-0.13892055,
6.5,-0.025116864,
6.51,-0.302764215,
6.52,-0.224607174,
6.53,-0.11560127,
6.54,-0.046385731,
6.55,-0.332066824,
6.56,-0.086123698,
6.57,-0.236865265,
6.58,-0.030821872,
6.59,-0.030992572,
6.6,-0.285239021,
6.61,-0.238413646,
6.62,-0.248807986,
6.63,-0.210392518,
6.64,-0.202233823,
6.65,-0.288382247,
6.66,-0.199465139,
6.67,-0.125804073,
6.68,-0.28122376,
6.69,-0.134266403,
6.7,-0.078439102,
6.71,-0.168167057,
6.72,-0.156945509,
6.73,-0.180747348,
6.74,-0.178433324,
6.75,-0.189797306,
6.76,-0.103437581,
6.77,-0.166913277,
6.78,-0.282784665,
6.79,-0.090841977,
6.8,0.059067397,
6.81,-0.05944559,
6.82,-0.166125595,
6.83,-0.039663498,
6.84,-0.054799106,
6.85,-0.181318654,
6.86,0.048447294,
6.87,-0.130086841,
6.88,-0.082975912,
6.89,-0.130421087,
6.9,0.071405329,
6.91,-0.168205742,
6.92,-0.128643524,
6.93,-0.032437504,
6.94,-0.255567895,
6.95,-0.178898892,
6.96,-0.123196883,
6.97,-0.158032279,
6.98,-0.143101293,
6.99,0.06471554,
7,-0.033384014,
7.01,-0.187265162,
7.02,-0.182095201,
7.03,-0.137647586,
7.04,-0.403258752,
7.05,-0.220066858,
7.06,-0.351542839,
7.07,-0.333563651,
7.08,-0.351128957,
7.09,-0.127189625,
7.1,-0.270636899,
7.11,-0.314998757,
7.12,-0.355674427,
7.13,-0.368777774,
7.14,-0.521939664,
7.15,-0.256665249,
7.16,-0.123854482,
7.17,-0.225265541,
7.18,-0.179984758,
7.19,-0.455984429,
7.2,-0.586503886,
7.21,-0.302510186,
7.22,-0.396673442,
7.23,-0.446401135,
7.24,-0.390975682,
7.25,-0.404235947,
7.26,-0.382675846,
7.27,-0.190362017,
7.28,-0.20681674,
7.29,-0.11155444,
7.3,-0.285554614,
7.31,-0.317163527,
7.32,-0.191800228,
7.33,-0.423142477,
7.34,-0.303517053,
7.35,-0.121286571,
7.36,0.066496686,
7.37,0.37702175,
7.38,0.433905363,
7.39,0.992782115,
7.4,1.079609282,
7.41,1.572517529,
7.42,1.506191127,
7.43,1.545000543,
7.44,1.326734152,
7.45,0.828403373,
7.46,0.326598627,
7.47,0.05365145,
7.48,-0.063288775,
7.49,-0.407938677,
7.5,-0.336825134,
7.51,-0.438912417,
7.52,-0.262382366,
7.53,-0.329030643,
7.54,-0.214195485,
7.55,-0.540993185,
7.56,-0.266434337,
7.57,-0.259225981,
7.58,-0.349002494,
7.59,-0.251916372,
7.6,-0.418871127,
7.61,-0.278160645,
7.62,-0.309930098,
7.63,-0.324378891,
7.64,-0.325877365,
7.65,-0.345495561,
7.66,-0.349021018,
7.67,-0.566184533,
7.68,-0.330529276,
7.69,-0.581502527,
7.7,-0.372322633,
7.71,-0.346737845,
7.72,-0.484298108,
7.73,-0.17615999,
7.74,-0.32189536,
7.75,-0.362727074,
7.76,-0.641338815,
7.77,-0.36291973,
7.78,-0.389977609,
7.79,-0.418826835,
7.8,-0.409404822,
7.81,-0.215385542,
7.82,-0.439380863,
7.83,-0.455426008,
7.84,-0.337715659,
7.85,-0.357870608,
7.86,-0.39976076,
7.87,-0.404001091,
7.88,-0.421624564,
7.89,-0.216424098,
7.9,-0.359587452,
7.91,-0.302806069,
7.92,-0.311410344,
7.93,-0.267489665,
7.94,-0.300410014,
7.95,-0.225744758,
7.96,-0.284319929,
7.97,-0.274705675,
7.98,-0.116293326,
7.99,-0.256068498,
8,-0.176919531,
8.01,-0.030747154,
8.02,-0.129033464,
8.03,-0.262771492,
8.04,0.00256603,
8.05,-0.12115559,
8.06,-0.199774074,
8.07,-0.283107112,
8.08,-0.078176217,
8.09,-0.288808131,
8.1,-0.129334743,
8.11,-0.215550748,
8.12,-0.270925423,
8.13,-0.193888032,
8.14,-0.17380232,
8.15,-0.036574966,
8.16,-0.251380444,
8.17,-0.189936186,
8.18,-0.137930493,
8.19,-0.225017392,
8.2,-0.169874565,
8.21,-0.165763503,
8.22,0.031048546,
8.23,-0.211505748,
8.24,-0.244701687,
8.25,-0.123446804,
8.26,-0.212815068,
8.27,-0.232752668,
8.28,-0.312716782,
8.29,-0.217495799,
8.3,-0.144651377,
8.31,-0.283255149,
8.32,-0.236936579,
8.33,-0.126503851,
8.34,-0.200661909,
8.35,-0.265729037,
8.36,-0.207409027,
8.37,-0.323137082,
8.38,-0.343618635,
8.39,-0.042248991,
8.4,-0.063928332,
8.41,-0.175824228,
8.42,-0.192279503,
8.43,-0.083266012,
8.44,-0.341773111,
8.45,-0.128537764,
8.46,-0.311162041,
8.47,-0.166462329,
8.48,-0.167004253,
8.49,-0.157790465,
8.5,-0.221529745,
8.51,-0.216947618,
8.52,-0.295662553,
8.53,-0.327468,
8.54,-0.082786608,
8.55,-0.317920915,
8.56,-0.070060502,
8.57,-0.137300615,
8.58,-0.16575704,
8.59,-0.219625359,
8.6,-0.095699359,
8.61,0.059243164,
8.62,-0.118854519,
8.63,0.010901091,
8.64,-0.086998537,
8.65,-0.11349719,
8.66,-0.007654916,
8.67,-0.082307097,
8.68,-0.088480347,
8.69,0.001299669,
8.7,0.185500059,
8.71,-0.015047694,
8.72,0.193370139,
8.73,-0.060834331,
8.74,-0.024844139,
8.75,0.021186413,
8.76,0.001957093,
8.77,0.100940241,
8.78,0.137215373,
8.79,-0.035642881,
8.8,0.137704897,
8.81,0.047263105,
8.82,0.051019355,
8.83,0.040375544,
8.84,-0.04661167,
8.85,-0.107468482,
8.86,-0.024302394,
8.87,-0.008815399,
8.88,0.056335299,
8.89,-0.075030168,
8.9,-0.19409967,
8.91,-0.100648506,
8.92,-0.17308529,
8.93,0.005664586,
8.94,-0.092044555,
8.95,0.047505243,
8.96,-0.010970351,
8.97,-0.19165281,
8.98,-0.055087128,
8.99,-0.123771441,
9,-0.10557785,
9.01,-0.102815355,
9.02,0.041392261,
9.03,0.052206653,
9.04,-0.073344519,
9.05,-0.220394911,
9.06,-0.030181987,
9.07,0.037130344,
9.08,-0.056789714,
9.09,-0.014679747,
9.1,-0.116883406,
9.11,-0.053242551,
9.12,-0.045629259,
9.13,-0.042624287,
9.14,-0.020610153,
9.15,-0.135422516,
9.16,-0.051626488,
9.17,-0.025155232,
9.18,0.132421217,
9.19,0.347759927,
9.2,0.82704619,
9.21,0.969791374,
9.22,1.258597131,
9.23,1.467384751,
9.24,1.796857636,
9.25,1.719785514,
9.26,1.639568329,
9.27,1.399633382,
9.28,0.909853866,
9.29,0.629242544,
9.3,0.256012801,
9.31,0.023208096,
9.32,-0.250666492,
9.33,-0.190923508,
9.34,-0.105976006,
9.35,0.030315594,
9.36,-0.009233264,
9.37,-0.18932973,
9.38,0.009993725,
9.39,-0.121831933,
9.4,-0.153442432,
9.41,0.15957358,
9.42,-0.002752821,
9.43,-0.390200511,
9.44,-0.078855053,
9.45,-0.242284368,
9.46,-0.250597576,
9.47,-0.170917504,
9.48,-0.171832186,
9.49,-0.326823185,
9.5,-0.142954138,
9.51,-0.183213588,
9.52,-0.218815912,
9.53,-0.24786715,
9.54,-0.098661794,
9.55,-0.065995234,
9.56,-0.094951874,
9.57,-0.268113439,
9.58,-0.151934871,
9.59,-0.268863878,
9.6,0.011799149,
9.61,-0.226185129,
9.62,-0.207144268,
9.63,-0.198990611,
9.64,-0.177953395,
9.65,-0.14899361,
9.66,-0.130625549,
9.67,-0.095833949,
9.68,-0.218582849,
9.69,-0.250356822,
9.7,-0.07383323,
9.71,-0.0711497,
9.72,-0.229188396,
9.73,-0.058024083,
9.74,-0.19340561,
9.75,0.033695771,
9.76,-0.220745362,
9.77,-0.077211917,
9.78,0.067195988,
9.79,0.113822653,
9.8,-0.192230262,
9.81,-0.160896488,
9.82,-0.111303405,
9.83,-0.154463491,
9.84,-0.176898877,
9.85,-0.215285815,
9.86,-0.125429667,
9.87,-0.219151802,
9.88,0.075258818,
9.89,0.006397725,
9.9,-0.00824917,
9.91,-0.014819814,
9.92,-0.069768169,
9.93,0.176876898,
9.94,-0.140311016,
9.95,0.146688084,
9.96,0.200783887,
9.97,0.127955355,
9.98,-0.041219361,
9.99,0.219905514,
10,0.079508844,
10.01,0.036130967,
10.02,0.229124743,
10.03,0.015749394,
10.04,0.226077119,
10.05,0.318310329,
10.06,0.145838138,
10.07,0.16962222,
10.08,0.011595345,
10.09,0.129345938,
10.1,0.178299013,
10.11,0.128808053,
10.12,0.324418742,
10.13,0.306295934,
10.14,0.291387304,
10.15,0.349274492,
10.16,0.263316745,
10.17,0.145228405,
10.18,0.417661763,
10.19,0.138443561,
10.2,0.471922692,
10.21,0.13349718,
10.22,0.109258693,
10.23,0.271980071,
10.24,0.132432868,
10.25,0.280031032,
10.26,0.012870903,
10.27,0.355748118,
10.28,0.020198904,
10.29,0.004159468,
10.3,-0.002003334,
10.31,0.054159098,
10.32,-0.135902069,
10.33,-0.024145073,
10.34,-0.073695043,
10.35,-0.101054432,
10.36,-0.039762662,
10.37,-0.201271345,
10.38,-0.136994623,
10.39,-0.166233198,
10.4,-0.014694914,
10.41,-0.141332089,
10.42,-0.238903527,
10.43,-0.0501053,
10.44,-0.344615504,
10.45,-0.161048755,
10.46,-0.363540796,
10.47,-0.34999711,
10.48,-0.104529883,
10.49,-0.13892055,
10.5,-0.025116864,
10.51,-0.302764215,
10.52,-0.224607174,
10.53,-0.11560127,
10.54,-0.046385731,
10.55,-0.332066824,
10.56,-0.086123698,
10.57,-0.236865265,
10.58,-0.030821872,
10.59,-0.030992572,
10.6,-0.285239021,
10.61,-0.238413646,
10.62,-0.248807986,
10.63,-0.210392518,
10.64,-0.202233823,
